playId;songId;clientId;time
66092;3030;44657;30.11.2022
96868;9343;84656;7.05.2022
28967;9983;18357;6.01.2022
61462;2272;24506;10.11.2022
20083;5616;89522;15.07.2021
60549;8661;20947;8.09.2020
41975;9963;70149;24.11.2020
30692;7215;90841;20.07.2021
57064;7754;47232;13.04.2022
43928;2949;29922;4.03.2021
16865;9075;58982;11.10.2022
86992;7799;53791;3.09.2020
88726;2102;59946;12.01.2020
31312;2964;27605;16.09.2020
44711;9009;76604;3.10.2020
64671;7550;78279;11.09.2022
69266;3838;84207;22.08.2022
88504;5062;44095;11.04.2021
55904;8456;9634;31.07.2020
39702;6261;31351;25.02.2021
92085;6778;92942;21.01.2020
56348;7922;6441;12.09.2021
37243;7946;75891;9.08.2020
73729;4062;93446;24.12.2021
36870;5070;39650;2.11.2022
57003;7208;30785;11.05.2022
49275;3691;44983;20.06.2021
65779;4709;61756;12.08.2022
77003;4201;62388;11.04.2020
4929;5090;16212;29.06.2021
86766;1871;8472;8.02.2021
69639;4990;27548;3.09.2022
26026;5765;98039;17.02.2020
18380;4323;81083;23.12.2022
39261;7477;72532;9.11.2022
6242;4365;61670;19.12.2020
19240;3309;15379;12.06.2022
30455;2266;68908;14.04.2022
4430;8358;47812;31.08.2020
89404;8193;6831;14.08.2020
21215;518;54861;5.02.2021
65323;412;51005;4.05.2021
44216;7602;14976;4.10.2022
67357;998;36637;5.03.2020
70686;4886;41355;8.04.2021
72792;443;50037;2.09.2021
47209;7405;93709;15.01.2022
96608;8927;46430;8.06.2021
22076;364;46994;8.02.2021
49840;5976;7870;5.08.2021
55546;8177;9296;26.05.2020
11492;451;6985;4.09.2020
98063;2271;44417;23.10.2022
10899;1075;7639;5.09.2022
25254;8659;61273;17.04.2020
96287;8270;25950;23.05.2021
63238;1414;48191;7.04.2021
6193;8657;5700;19.01.2022
88866;2560;89228;8.02.2021
48652;4289;38507;18.10.2020
80245;8519;25717;9.09.2021
44546;1674;93521;6.07.2021
37146;3331;69351;16.10.2022
17159;1956;99450;15.03.2022
29440;8825;10294;9.10.2020
23570;7994;72546;25.12.2020
3135;7429;60022;13.01.2021
64688;4806;38928;19.04.2021
98240;5771;31343;28.07.2020
54527;1536;39346;3.03.2021
75787;5531;35287;25.09.2021
37569;3044;48901;16.08.2022
36723;6858;88557;18.02.2020
94211;9143;43735;22.08.2021
80874;5219;35222;12.04.2022
22639;936;1233;11.08.2022
69933;4085;59716;10.08.2020
27752;35;88130;15.05.2021
36304;5003;45150;16.01.2020
89993;9035;91021;23.03.2022
93897;3819;61252;2.07.2020
79258;2225;98194;25.07.2021
89331;470;13539;15.06.2022
32730;961;90712;2.12.2022
7419;4443;26724;1.09.2021
52681;9144;34000;2.12.2022
98668;8065;16283;28.11.2020
63059;1777;49978;15.07.2021
97585;2661;4121;15.07.2022
75645;6475;67707;16.12.2021
1690;2825;88957;12.10.2020
50660;9560;75985;13.02.2022
53714;6637;30842;16.12.2022
83072;8643;31163;30.01.2020
79960;6487;4642;6.11.2022
84655;1463;1769;15.01.2021
91226;2838;32790;29.04.2021
66406;6981;65109;15.11.2022
95084;6180;35142;15.02.2020
67715;8858;19562;16.03.2022
45909;1959;29116;3.07.2020
44899;5928;66784;24.11.2021
19209;9913;14234;6.07.2021
1572;7966;83585;19.11.2022
6928;5409;43329;17.05.2022
99463;4078;66231;22.11.2020
51950;5902;720;11.05.2022
72193;3119;680;26.10.2021
25479;8497;31793;10.12.2020
98958;5344;62404;14.04.2022
2492;451;69493;27.05.2022
52302;9993;80424;13.07.2021
35119;9066;16539;24.06.2022
5627;1499;27986;11.01.2022
4242;9028;80105;9.01.2021
32757;2211;26988;6.02.2020
12232;1512;16017;19.04.2021
4474;530;26510;1.10.2020
11570;3551;88539;1.07.2020
8524;2492;28462;20.07.2021
82943;3180;94122;16.10.2020
49420;8375;80001;12.02.2020
13515;8161;88792;5.05.2020
66284;9798;81465;22.05.2020
44478;6348;76898;3.04.2021
68897;8289;54504;4.01.2020
77847;4905;21943;26.07.2022
51402;9554;44139;14.12.2020
78026;2223;53893;23.05.2021
51874;4197;48154;11.04.2020
27034;5537;94788;8.01.2022
46837;8130;32943;10.06.2020
56396;8510;4436;26.12.2022
26656;7561;88743;3.08.2021
19739;9825;85216;8.04.2021
41721;7416;37650;2.05.2020
51106;3611;99672;19.07.2021
71965;8844;29952;5.09.2021
73493;7491;31545;20.12.2021
96709;1449;78407;17.09.2020
73278;2342;54349;29.10.2022
87154;9157;80520;6.10.2022
21909;3485;88674;21.07.2021
59835;1997;1350;31.01.2022
40220;4629;72276;12.06.2021
42566;4051;68132;2.01.2022
86676;7262;26766;17.04.2022
24161;87;65651;3.11.2022
275;8363;43739;29.06.2022
12472;2499;58794;18.12.2022
77455;1166;18905;26.11.2022
11331;7480;21628;31.10.2021
34780;1241;67949;18.02.2020
53496;8310;93618;24.04.2022
25848;7312;4438;1.11.2022
35205;1781;58552;11.04.2020
58198;8254;81860;8.06.2022
70565;5212;53340;11.12.2020
88394;2892;32526;21.03.2021
93573;6978;90794;25.07.2021
89615;7017;23914;11.04.2021
21627;9437;25661;8.04.2022
58858;477;19336;26.06.2021
96113;2145;23089;10.08.2022
5023;7948;77599;28.01.2022
78467;9184;78840;8.02.2022
37128;6272;46760;20.08.2022
34925;9592;70510;13.03.2021
5569;2808;11736;16.04.2021
7857;674;30498;13.09.2020
36554;9961;91124;14.12.2020
39203;7291;20003;24.10.2021
26194;5938;87351;9.05.2020
395;5445;74386;19.11.2021
80947;2534;24653;27.07.2021
26198;1145;49758;30.04.2022
18684;3528;93691;16.09.2021
3717;868;19943;12.09.2021
25462;5834;14220;29.10.2021
65943;9429;10177;23.01.2020
34191;5321;72550;10.09.2022
99566;7968;56670;15.05.2022
21268;4295;50808;10.10.2022
5636;1719;15741;18.04.2022
70906;1473;979;23.04.2020
852;417;39642;23.03.2022
39673;7889;69430;8.01.2022
52733;9651;45156;27.04.2020
39779;1995;50023;13.02.2021
5348;4981;90829;4.12.2022
47778;4654;97582;16.01.2021
29366;1290;51747;21.06.2020
56439;3015;37709;8.01.2020
18081;112;84949;27.01.2021
52285;2813;3510;4.11.2020
23831;3842;84375;11.01.2022
23660;9979;77053;5.01.2020
42335;1388;71932;29.04.2021
77830;144;91000;9.03.2020
91207;5431;11317;20.02.2020
8246;68;85816;16.08.2020
96666;7877;43765;24.11.2022
29939;4337;61034;20.02.2020
64408;197;65439;6.04.2022
46112;2965;78149;30.10.2022
86184;468;32191;22.12.2021
39083;4298;29174;9.06.2022
52449;7785;67042;3.09.2022
91051;7672;11330;13.01.2022
71447;7690;32366;5.11.2020
57455;8009;47286;28.08.2022
53588;4315;18897;21.11.2022
57280;7968;29674;12.10.2022
90927;9528;59440;4.10.2022
95918;9359;99789;4.03.2020
79084;9151;23574;29.02.2020
48796;6398;34181;31.01.2022
70173;1455;10774;25.09.2022
22139;3709;86767;27.10.2022
90703;6674;8812;29.05.2021
42132;1894;66903;13.05.2022
72480;9897;70407;14.02.2022
13663;4698;75922;27.11.2020
87209;6203;86450;27.06.2020
89601;1194;35037;20.12.2021
76727;1635;93284;6.12.2021
46047;1997;8021;12.03.2020
52165;674;14092;13.06.2022
12711;3067;92030;27.06.2020
97708;3;9078;9.11.2020
7397;866;16980;24.11.2021
22588;8169;39054;22.01.2022
57443;3984;80847;21.06.2022
48378;2315;795;10.09.2021
75711;9284;15482;15.04.2021
84528;2165;30490;13.04.2021
82927;257;419;4.02.2022
60389;7058;97257;10.08.2020
79060;4949;63586;27.03.2022
66066;9512;90778;1.03.2021
30226;669;96793;29.01.2021
83186;8359;93923;11.01.2022
89813;7825;61566;22.01.2022
29779;5008;60400;16.12.2020
19470;7909;95531;26.03.2021
52384;2504;16576;26.03.2022
17792;5078;68235;24.07.2020
25252;1212;7933;24.02.2021
1265;7701;22913;7.04.2021
34330;4487;10004;11.01.2022
93625;9856;68251;21.02.2022
2924;5041;98001;17.12.2021
70348;2933;25747;11.09.2020
45406;2743;9545;29.09.2021
94821;974;94198;26.07.2022
20441;5717;60225;3.08.2022
21740;1469;99708;24.03.2020
26392;469;25111;21.04.2022
36753;3554;77905;8.11.2021
59328;9157;18635;6.10.2021
31720;520;4921;24.10.2022
34936;3299;99375;20.01.2021
62474;473;27068;20.03.2020
58857;9880;10407;13.10.2020
69118;4506;84201;23.07.2021
36572;4588;60748;22.10.2021
45110;4837;3636;1.05.2020
79297;8544;15925;19.04.2021
2684;7625;2567;4.04.2022
57065;2626;62350;12.12.2022
51652;6692;83257;24.12.2020
42670;8930;18980;24.06.2020
69837;8189;24325;3.11.2022
77284;7931;75390;27.04.2022
77096;3964;72984;10.09.2020
52371;2016;57794;19.11.2020
59549;3908;90204;31.05.2021
62776;268;10582;23.05.2022
87114;3833;22267;1.04.2020
8250;8765;65245;2.05.2020
40609;7177;55398;2.06.2021
56615;3879;23314;17.03.2020
20540;7380;44651;7.09.2021
79263;7740;58257;5.04.2021
10329;6671;36380;16.01.2022
46451;5107;8981;14.06.2020
97702;8265;22838;30.01.2022
71833;4619;52663;22.11.2021
12203;8936;25018;24.09.2021
85404;4445;20032;3.03.2021
42455;233;97131;15.02.2020
24805;585;36617;10.01.2021
35892;4687;13635;6.05.2022
46569;9735;22046;16.11.2020
33586;7530;12258;17.09.2020
23095;9898;53139;21.06.2021
76209;5019;48754;11.12.2020
62171;7221;8698;25.12.2022
634;9793;72983;21.10.2021
52003;3681;60285;10.05.2022
40376;3154;99584;5.08.2022
223;2217;85916;13.01.2021
52171;5620;11522;24.02.2021
24262;7059;85495;24.08.2020
48725;1878;82473;8.09.2020
40469;6871;77992;29.07.2022
8882;5921;67160;4.02.2022
57284;1102;6861;18.03.2020
73391;5673;45932;7.07.2021
30080;7524;52471;25.07.2022
34307;7031;77919;16.02.2022
80893;945;71227;18.09.2022
30013;1535;14677;17.03.2022
48644;2563;62835;16.06.2020
62368;1791;37483;26.10.2021
72107;6902;92072;27.05.2021
76668;9321;1495;23.12.2021
25162;1815;36507;16.10.2021
98967;8316;26153;18.03.2020
5170;1199;72435;24.02.2021
45801;9814;8364;20.01.2022
49155;2196;67382;10.10.2022
81165;3477;99922;6.07.2020
58548;5739;1389;15.04.2020
29657;6514;33799;25.09.2020
94266;6177;16629;9.06.2021
55647;146;73323;11.11.2022
79840;9179;13940;8.03.2022
63570;9518;41153;30.09.2020
47280;5558;44247;3.06.2022
21248;2730;28207;7.10.2021
6164;6830;5160;14.09.2022
15695;3215;64231;10.03.2020
87390;4980;96429;13.09.2020
6664;2660;43236;27.01.2020
10441;4048;12019;29.12.2020
36074;2557;82061;29.10.2021
51887;9265;72824;16.06.2021
74960;5242;78429;15.10.2022
36514;9558;33796;6.12.2021
68856;7453;66826;28.09.2022
38281;110;53401;4.08.2020
6896;165;8717;18.02.2022
32300;8897;3628;11.09.2020
76355;582;55648;4.11.2022
21689;5647;32350;17.02.2022
97092;8002;30499;6.01.2020
22114;8013;80449;29.06.2020
1417;3855;64261;12.11.2022
64941;8330;56220;27.09.2021
38345;1858;92350;30.08.2020
63254;9858;24415;17.04.2020
2059;45;74037;30.07.2020
28384;8058;59006;29.02.2020
74977;491;24737;25.08.2021
78761;6302;14786;3.05.2021
65610;3477;68080;7.12.2021
13360;5322;74410;13.09.2021
76156;1450;97682;5.10.2021
52910;2205;53670;31.12.2020
66994;7115;31778;4.01.2020
27874;5658;87756;17.07.2020
89579;3309;144;24.02.2022
79253;3916;88015;3.07.2022
88511;2239;46091;6.11.2022
17059;6075;39431;18.12.2022
92207;5435;31221;8.03.2021
4277;3352;88295;21.04.2021
56340;9287;86452;31.12.2020
18774;5365;88385;25.04.2021
56540;8027;37177;22.08.2022
63738;6543;34755;3.10.2022
58298;4449;67369;10.08.2020
40442;2240;3234;15.07.2022
86909;7500;3946;18.10.2021
4059;5294;17407;23.03.2020
416;7514;69104;20.04.2022
80904;3943;8234;26.06.2022
41197;4379;45227;25.02.2022
76291;7127;73020;18.08.2022
52803;6558;8878;31.05.2022
31731;1584;18121;2.09.2021
16885;1502;62639;6.10.2021
10491;9214;69316;7.12.2021
81351;6189;68697;30.04.2022
75948;8322;56967;18.07.2020
36314;1687;95891;13.09.2020
29832;6862;39086;19.07.2020
14225;3272;25665;18.06.2022
24976;3800;64142;21.01.2022
72960;8053;38425;26.09.2022
72898;6616;18689;5.04.2022
74113;1558;22110;21.06.2022
72759;7903;79142;1.08.2021
4661;9028;69738;17.09.2022
34509;3155;60247;10.09.2022
14566;1670;672;22.03.2020
71926;5711;95944;17.11.2022
78790;6251;92639;2.02.2022
76974;17;92272;4.10.2021
8466;6480;18139;25.01.2020
38816;3212;4907;12.10.2022
64673;7602;86944;12.12.2022
81452;6077;44914;25.08.2020
3070;8396;45063;1.01.2020
50909;3144;70542;26.05.2022
83547;283;75610;19.12.2021
86405;1671;90678;21.05.2021
82505;2171;21339;25.08.2020
29557;5837;83813;17.04.2021
97055;309;35821;7.03.2021
92554;2021;62169;10.10.2020
8257;7040;67724;15.12.2022
374;5103;71909;24.02.2022
56403;1012;35582;21.10.2020
49852;1216;75713;10.05.2021
35820;1827;1537;20.10.2022
55623;1793;89013;19.08.2020
72422;7497;57498;29.10.2020
19920;5232;92846;18.03.2021
41225;2763;14519;30.06.2020
50785;3696;43891;1.08.2020
90559;5825;13490;18.01.2020
72174;8160;13393;7.10.2022
52660;5258;86434;3.06.2022
43594;1430;90441;14.03.2022
926;3302;91995;1.03.2021
17280;6944;75421;10.04.2021
76086;6131;32774;1.10.2022
3629;7521;96508;24.05.2022
79706;1482;25716;30.12.2022
80202;8455;26938;13.12.2022
29722;8455;84421;22.01.2022
94818;1790;37944;1.06.2020
76395;468;96439;23.12.2022
87231;251;70602;5.02.2022
53145;3248;33124;19.05.2022
81951;7698;24268;27.08.2022
94908;6947;57724;27.11.2020
28477;1871;9284;6.08.2020
33458;2407;78621;14.06.2021
23685;3816;31050;22.06.2022
35531;1143;96831;9.08.2021
4221;8851;81189;19.04.2020
56950;3380;88905;15.12.2020
10332;9106;89918;19.08.2021
29497;2437;43790;4.05.2022
6648;7405;10421;15.05.2020
98807;7232;89672;19.06.2022
22907;5945;39656;23.01.2022
85586;3968;36712;31.01.2022
51708;3750;68496;1.10.2020
13726;4892;94037;15.09.2021
84971;8860;87565;16.11.2020
78668;4170;71314;16.08.2021
19024;4316;88553;10.01.2022
26583;416;63572;26.06.2020
54575;7211;743;25.08.2022
21978;1115;46488;14.11.2022
17445;9504;20606;8.04.2020
98289;7781;65068;5.07.2020
64804;3740;84568;11.08.2022
93149;7877;87530;25.11.2020
58878;5302;53713;6.03.2021
87537;5812;22230;10.01.2021
63483;6204;48307;19.03.2022
71786;784;90687;12.10.2022
52193;6563;9031;16.08.2021
85114;479;9424;8.12.2020
14912;4116;64215;13.02.2022
8972;5622;51325;18.06.2021
12947;75;22181;4.07.2022
77562;7778;77377;13.11.2022
21439;5087;37793;2.06.2022
67412;5328;9544;10.07.2021
18710;2659;6018;19.11.2022
95925;1716;39548;16.09.2022
50988;3416;41917;3.04.2020
14180;2195;40372;7.02.2020
29203;7929;41411;26.07.2021
81288;8761;80981;11.02.2021
53505;7883;93105;8.01.2021
9215;1151;89931;18.10.2022
4626;8210;42390;21.05.2022
50361;8982;35333;6.08.2021
26328;6155;42673;27.10.2022
90207;8817;34765;13.05.2021
30984;1579;50621;24.06.2020
10408;7171;22937;27.06.2020
54478;523;59881;25.10.2021
57721;1894;12189;23.03.2020
33732;749;79307;23.12.2021
13191;4511;84249;22.03.2020
80389;4522;42567;30.05.2022
65736;7465;60293;11.03.2022
79413;6466;3932;4.06.2021
61481;5364;8554;15.11.2021
67099;9225;59385;29.07.2020
56010;933;85950;6.09.2020
93611;8843;37079;3.06.2022
97886;9650;2678;13.10.2020
14536;6530;8339;3.12.2020
17798;1644;6019;8.01.2022
86049;9907;24772;26.09.2022
95949;2178;20944;26.10.2022
55324;6768;58397;26.02.2022
87758;4753;1349;14.12.2022
94513;4962;7119;15.08.2021
66239;975;22380;21.09.2020
45020;991;54056;11.06.2020
81051;9898;73979;24.04.2022
16316;1416;17883;1.09.2022
45060;4023;4114;17.09.2022
98329;780;10671;4.07.2021
99921;5874;88768;23.06.2022
33546;9471;77457;31.05.2020
15611;4651;89771;15.06.2020
45745;3848;30419;25.01.2020
18873;6262;71962;30.07.2022
12451;2315;85574;3.12.2021
29154;4496;401;17.07.2020
4110;6668;42568;5.06.2021
21367;772;98963;21.03.2022
7028;966;48392;18.08.2020
48346;1693;34166;19.11.2021
4012;3120;43084;5.09.2020
64816;8074;95328;22.07.2022
27199;8139;69093;17.07.2021
37849;2934;14882;24.04.2020
63632;7994;14131;4.03.2022
31242;5658;60863;22.02.2020
79043;8116;25224;28.10.2022
7004;7243;64462;16.05.2021
61888;1749;83520;12.01.2021
65095;4201;32630;8.09.2022
8693;1345;9523;21.07.2021
67481;2829;93210;13.10.2022
36752;214;15137;28.08.2020
95855;4135;56924;25.12.2021
42715;5150;4548;16.07.2021
68781;7161;67449;5.07.2022
89960;858;32394;6.05.2020
282;8321;54517;21.07.2020
6597;6600;88941;12.09.2021
17234;2795;38084;14.05.2020
88684;9671;79258;5.04.2021
76012;6737;71224;10.11.2021
43860;8543;4492;7.09.2022
12912;3773;19098;30.03.2021
46143;166;83033;29.01.2021
49315;7596;56431;3.05.2022
84115;4839;21799;18.12.2020
65235;890;96498;19.05.2020
6675;1256;25374;7.02.2020
47211;6984;1024;28.11.2020
60934;1415;3266;13.11.2022
19345;9830;347;14.02.2020
48690;5731;2315;18.12.2021
82207;7311;69645;6.01.2022
82709;2359;66508;23.02.2022
75799;9029;2277;8.08.2022
99661;2126;58160;24.04.2022
9198;1976;35292;27.02.2020
44977;6202;94733;5.07.2022
6602;3883;90686;22.01.2021
69438;6229;50331;4.04.2020
11816;9900;57233;28.12.2022
76498;5500;42258;2.03.2021
46042;6168;9847;21.11.2020
90348;3584;93523;27.11.2021
63631;3022;99262;2.01.2022
35938;4475;53061;29.08.2021
74636;8489;64510;17.05.2021
22000;4831;6518;29.11.2020
72603;1358;26031;20.08.2021
10007;2136;51344;20.01.2022
83020;9551;96940;22.06.2021
61902;3185;33713;6.08.2021
61464;1171;15031;22.08.2022
48250;2178;60462;15.07.2020
14584;1399;67092;25.04.2022
82138;8683;4386;18.02.2022
30485;1608;136;29.07.2022
37919;4056;80298;24.12.2022
73071;401;97790;3.09.2020
86967;4501;50547;13.10.2021
18087;6334;42917;28.04.2021
69350;929;19387;4.10.2020
6801;8789;5484;25.07.2022
80114;5722;28935;4.02.2022
60034;7758;72406;26.03.2020
19980;8348;3740;17.11.2021
74191;1161;8131;15.09.2020
49724;3649;91253;28.11.2021
4984;6965;24347;15.03.2020
42905;5516;58373;13.10.2020
33227;2967;68164;23.01.2022
93264;1939;11943;29.07.2022
2081;1466;59481;31.01.2022
78393;7328;26849;12.07.2021
73841;8510;65809;14.09.2021
50476;6562;1532;20.08.2022
40237;7544;61027;20.08.2021
97989;8145;8535;19.04.2021
15671;7708;48056;9.05.2020
81628;9222;46313;27.02.2020
87980;5414;74569;21.03.2020
87777;5110;92986;2.12.2020
59552;5476;82002;7.08.2021
17605;2375;48589;30.05.2020
83136;7512;9110;18.02.2020
30430;5687;4255;19.07.2021
23304;3632;17196;16.03.2020
53661;4120;28422;20.03.2021
92480;4854;10493;26.09.2022
99974;8670;81461;22.06.2021
60783;6264;40719;19.02.2020
72946;8923;76989;3.09.2020
9054;7701;1113;8.12.2022
70147;7953;29894;8.05.2020
90667;1297;96245;22.02.2020
84562;5482;72158;24.04.2021
91224;576;7139;20.01.2021
72841;8335;79252;16.07.2021
66608;4881;84220;25.05.2020
14254;425;59914;14.01.2022
88134;1738;28435;1.06.2020
64222;8520;2911;17.03.2020
33432;2149;55145;13.09.2021
88836;3058;49111;13.11.2022
6997;148;4248;10.11.2021
21518;475;2125;12.03.2022
98180;4586;13491;22.12.2020
86743;310;7450;17.12.2020
58721;883;84366;17.10.2020
78797;39;18350;9.04.2021
35772;2690;21452;2.09.2020
22060;8232;62100;10.01.2020
15341;3748;99614;2.02.2021
13263;966;17071;2.10.2022
55089;8275;21396;15.11.2021
49469;8258;1326;26.01.2022
10031;6368;55338;3.10.2021
13003;8407;29846;6.06.2021
77331;3783;75526;5.02.2021
7153;6888;92904;18.12.2020
42408;3530;53449;30.10.2022
61866;4433;37750;19.12.2020
76912;9533;23190;5.08.2021
61070;302;4093;22.12.2021
636;636;78571;25.03.2022
24947;7197;49158;3.11.2021
29918;6185;20121;1.02.2022
44319;8481;59025;5.08.2022
84138;6471;87809;20.03.2021
40506;8190;47150;9.02.2021
30693;1320;87435;4.08.2022
5195;7402;58240;13.11.2020
24603;5877;15475;2.03.2021
88793;5840;55923;21.05.2021
81053;8241;42192;9.07.2022
53376;7699;28296;23.02.2022
91722;8750;38887;7.06.2021
97828;8854;26585;24.12.2020
8375;8634;38647;28.11.2022
12825;9377;20316;22.07.2021
13408;9420;56326;28.06.2021
55068;6241;33608;4.06.2020
40112;8954;59750;18.02.2021
11393;9836;79477;28.11.2020
5684;8783;91775;31.05.2022
42922;1750;35149;10.12.2020
58182;6334;5329;7.03.2022
9637;7585;97329;18.01.2021
61733;9016;92602;2.01.2022
25184;8427;25535;18.01.2021
31726;3089;26749;24.02.2022
35730;8004;45767;30.01.2021
75320;1932;32297;29.12.2020
97836;5479;36022;28.05.2020
55994;6894;28426;13.09.2022
46933;5732;74387;10.07.2021
76599;4407;99809;27.11.2021
5126;4747;2712;18.02.2020
22415;570;47326;25.02.2020
87272;4415;42283;4.04.2020
93253;3748;93559;5.01.2022
16087;6781;42007;5.11.2020
78717;658;5941;5.03.2022
61091;3080;40295;13.01.2020
73962;9842;65925;6.11.2020
84650;8845;75229;8.08.2021
35373;4299;12388;10.02.2020
71112;4340;52107;3.10.2021
41168;4342;83215;9.12.2022
2899;7230;80835;15.06.2021
95041;5131;78927;4.04.2022
40063;215;16432;31.07.2022
9831;697;60246;21.11.2020
66290;1845;7852;24.07.2022
89017;2937;47811;5.10.2022
13022;7632;87316;27.05.2021
33733;630;53662;19.08.2022
85536;5396;66156;10.12.2020
90572;7302;70304;10.12.2022
63948;3580;30441;20.12.2021
67460;5225;22739;19.01.2022
48842;6871;41591;7.04.2020
87630;172;79280;10.06.2022
75209;9692;52445;18.05.2021
83935;3373;57859;8.09.2021
86239;3847;66934;4.08.2021
32358;1530;82825;16.08.2021
50717;9601;55117;7.10.2021
23640;6731;15097;7.04.2021
45857;1095;93686;2.07.2021
36710;4719;88277;14.06.2022
92059;7587;91122;24.04.2021
15198;4669;19174;12.06.2021
60722;6811;57498;12.11.2020
76254;3826;3568;7.10.2020
8853;9395;57932;5.06.2021
41864;4232;61051;23.10.2021
2492;1594;93571;7.09.2022
33379;4247;44697;14.02.2021
12596;1078;56511;16.05.2022
47772;244;4212;8.03.2022
95508;3570;13151;27.10.2020
64968;9692;82192;2.01.2022
738;8833;44274;11.08.2020
40219;2543;53154;3.12.2020
34106;1191;46205;25.07.2021
21911;5281;55347;3.12.2021
58312;1508;15760;14.07.2021
72474;9602;44326;3.12.2021
46611;5267;64723;29.10.2022
62836;5431;87697;18.01.2020
34267;2428;67406;25.03.2020
76925;6393;25706;29.04.2021
987;9186;67493;14.07.2022
45088;9433;45372;27.06.2021
3452;6674;20884;11.11.2022
69477;3677;65962;22.11.2022
84770;4831;97474;26.09.2021
54009;3184;48860;5.06.2021
72340;2841;82552;18.09.2022
99971;1070;36661;9.06.2022
35878;5656;97131;26.09.2021
19915;8753;40626;5.11.2022
43765;3231;13563;7.11.2022
77292;8204;46617;1.12.2021
73411;2461;67477;18.07.2021
54647;8380;41788;30.10.2022
9264;9826;62605;9.07.2021
62136;2386;20539;18.04.2020
51901;1449;50104;13.03.2022
20168;8451;19267;13.11.2020
46716;8282;85677;21.09.2021
99689;9291;96790;28.12.2020
83822;9279;17889;11.08.2022
59049;7953;42119;8.03.2022
49206;2288;19951;4.03.2020
52478;4523;11599;12.03.2021
48807;8026;81979;25.01.2021
50060;1575;70684;20.06.2020
60643;6625;92406;10.09.2021
